apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
2207065,2207063,"@AppleSupport iOS 11.0.3 (15A432) on an iPhone 6s plus. Can’t recall when installed, done on the day Settings app displayed a notification of the update.",@645279 Let us know in DM where you're located so we can advise on escalation options in your region. https://t.co/GDrqU22YpT,Thu Oct 19 14:11:50 +0000 2017
2555389,2555390,@AppleSupport how do I keep Live Photo turned off permanently?,@381848 Great question. You would go to Settings &gt; Camera &gt; Preserve Settings and turn on Live Photos. Then go in to the Camera app and turn off the Live Photos option.,Thu Nov 16 12:55:00 +0000 2017
1557136,1557137,@AppleSupport my phone is running slow ever since the new phone came out and I refuse to update because of your glitch. Get it together rn,"@311982 We'd love to work together with you. Are you noticing your iPhone running slow when opening or using any specific apps? Also, what is the exact iOS version you see in Settings &gt; General &gt; About? Lastly, have you tried restarting or checking for app updates?",Sat Nov 11 13:48:45 +0000 2017
253480,253482,"@AppleSupport, me gusta como a mi iPhone ahora se va la pila más rápido y el lag en el teclado, ¡wow!
Gran actualización. 😒",@176256 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Thu Oct 05 17:00:59 +0000 2017
975820,975822,@115858 iOS 11.0 3 killed my camera. Please fix it. ASAP,"@351419 We'd love to help, can you meet us in DM and tell us what you mean so we can proceed? https://t.co/GDrqU22YpT",Sun Oct 22 02:40:15 +0000 2017
1017789,1017791,"@AppleSupport Also, my Mac Pro (late 2013) makes a really annoying high pitching whining noise. This thing has been a headache since day 1.","@135633 We're happy to help. Just to clarify, the computer reboots to a black screen after creating the Windows partition?",Thu Oct 12 12:00:45 +0000 2017
2012100,2012101,"Hey @115858 , was getting rid of speakerphone part of the new update as well?",@594969 This isn't expected behavior. We can help! Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT,Wed Oct 18 20:11:30 +0000 2017
404152,404150,"@AppleSupport Yes a few times, also takes a long time to connect to home WiFi when returning from work, just not as good as iOS 10",@211659 Do you notice the Wi-Fi symbol go away when the Wi-Fi drops?,Mon Oct 09 21:09:59 +0000 2017
2685383,2685384,@AppleSupport bought a book for €1.49 charged €9.97 on my account???,@755222 We're here for you. You'll want to get in touch with our iTunes Billing team here: https://t.co/SDIe7UiyJN,Tue Oct 31 16:50:54 +0000 2017
1769316,1769317,My phone has dropped 27% since I left the house 20 minutes ago... @AppleSupport what are you doingggggg,@531947 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Tue Nov 07 22:19:13 +0000 2017
2490725,2490727,Struggling with #Mac mail which shows title but is not showing content. Reported to @AppleSupport,"@711164 We’d like to help with your mail.  Which macOS version are you using? Does this happen with more than one email account?  Please respond in DM.

Need help finding software version? https://t.co/aTSJR8BjEc https://t.co/GDrqU22YpT",Wed Nov 15 16:58:54 +0000 2017
1657724,1657725,@AppleSupport @115858 can we fix this problem???? Why can’t we see the letter “I️” anymore??,@505794 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 02:54:18 +0000 2017
519293,519294,@AppleSupport any fix for the reboot issue yet? Would love a solution communicated when found!,@239829 We're here to help. Please DM us the device and version of OS you're experiencing this with. https://t.co/GDrqU2kzhr,Sat Dec 02 01:19:14 +0000 2017
1039546,1039547,The Never Ending Downloading Story: Part 3 @115858 https://t.co/9BWZMfY7Fw,@360573 We'd be happy to continue working with you. Send us a DM. https://t.co/GDrqU22YpT,Mon Oct 23 02:58:57 +0000 2017
2062111,2062112,@AppleSupport when can we expect a solution to faster battery drains with ios11 and its successors..?Seems Apple is helpless in this regard!,@609858 Let's work on this together. Please join us in DM and let us know which iOS version is installed on your iPhone to get started. https://t.co/GDrqU22YpT,Fri Oct 06 05:41:24 +0000 2017
2134883,2134884,"Lol seriously @115858 
There’s a problem with I️ ? 😂",@628093 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 15:59:27 +0000 2017
327094,327095,@AppleSupport ever since I updated to 11.0.2 my phone freezes up every 5 min doing normal every day tasks. Can’t use it unless I hard reset😒,@193951 We are here to help. DM us which iOS device you are using and we can take a look at this. https://t.co/GDrqU22YpT,Sat Oct 07 14:28:21 +0000 2017
2615343,2615341,"@AppleSupport iPhone 6S, IOS 11.1. I️ do not experience this with any other app","@739277 We'd like to have you update your iOS as the first step in getting this resolved. Please back up your device to iTunes or iCloud, and then update using Settings &gt; General &gt; Software Update. Let us know if the issue remains after the update please.",Fri Nov 17 15:41:24 +0000 2017
2263466,2263464,@AppleSupport My Apple Music subscription expires around November 24th,"@394453 After searching the song, are you able to add it to your library from there?",Mon Nov 20 23:58:04 +0000 2017
1085225,1085227,"@AppleSupport hey, is there any way too see if the battery of my iPhone is bad? Like a test o something like that","@125787 Hey there. If you tap Settings &gt; Battery, do you see an alert at the top as referenced here? https://t.co/KyywFa9iZ3",Mon Oct 23 17:43:49 +0000 2017
852889,852887,@AppleSupport Thanks. Have sent the email already over to your team.,@322606 Awesome. Good eye! Let us know if you need in the future.,Sat Oct 21 00:31:16 +0000 2017
2123270,2123271,hey @AppleSupport why can't I buy my AppleCare online?,@625479 We'd like to better understand what's happening to help. Please DM us more details here: https://t.co/GDrqU22YpT,Wed Nov 08 16:10:20 +0000 2017
1622322,1622320,@AppleSupport This is what it looks like on my home screen when I’m playing music. The music still plays but I have to open my phone to change the song. https://t.co/MuPug2UGU6,"@497050 If you swipe to the left, do you see the music player? Are you able to control it from here?",Tue Oct 17 15:26:14 +0000 2017
2683017,2683018,@AppleSupport My mom forgot her password for her MacBook Pro (not Apple ID) and can't install any apps. How can she retrieve this?,"@123590 Check out this article, it may help: https://t.co/HvfRwsrSru DM us if you need further assistance. https://t.co/GDrqU22YpT",Tue Oct 31 16:25:55 +0000 2017
157767,157770,@AppleSupport Hello. How can I have the old swipe from the right bar? The new one does not add value to my work. Also: is there any way I can hide the new dock?,@152253 Thanks for the mention. We're glad you reached out. So that we’re sure to be on the same page could you let us know which type of device you are working on? The operating system version will be helpful as well.,Fri Nov 24 17:33:39 +0000 2017
2286616,2286618,Anyone else with an # iPhoneX not able to close apps while on the phone? @AppleSupport is this a known issue?,"@664414 You should still be able to close out applications while on a call. For a visual on what to do, use this: https://t.co/RqqIctrDWV",Sun Nov 12 00:50:34 +0000 2017
1215579,1215578,"@AppleSupport well I tried 5 more websites, all of them make iBooks crash but only the first one make the springboard reboot","@405237 Okay, thanks. Let's meet in DM for our next steps. https://t.co/GDrqU22YpT",Thu Oct 26 16:22:01 +0000 2017
1298514,1298517,My Apple Music isn’t working 😢 @AppleSupport,@423471 Let's look into that. What issues are you experiencing with Apple Music?,Thu Oct 26 22:15:01 +0000 2017
2680907,2680908,@323438 So far unable to resolve small issue with iphone x order.  Seems simple.  Would appreciate if you can have someone reach out. TY,@754225 Let's see what we can do to help. Send us a DM with the country/region you are located in. https://t.co/GDrqU22YpT,Tue Oct 31 15:49:57 +0000 2017
2517159,2517157,@AppleSupport iOS 11 and yes I am connected to WiFi,"@717036 Thank you for letting us know. Are you able to load web pages in Safari? Also, have you had a chance to restart since this issue began?",Thu Nov 16 07:50:10 +0000 2017
2246782,2246783,@AppleSupport why does my music turn off when I use certain apps at certain times but not at other times?,@143104 We'd like to help. Let us know which device and OS you're experiencing this issue with via DM. We'll go from there. https://t.co/GDrqU22YpT,Sat Nov 25 14:15:38 +0000 2017
2113819,2113821,"@AppleSupport hello, would iPhone X work in Russia if it would be shipped from America?",@623242 We can assist you. We recommend reaching out to our Sales Support team for help with this:  https://t.co/8yjRd1Xo0i,Wed Nov 08 15:07:52 +0000 2017
1015875,1015876,I'm using iOS 9.3.5 on my 2 years old iPhone6 and it heats up crazy causing it to drain my battery. What's wrong? #apple @115858,@360361 We'll be happy to see how we can help. DM us your country to get started. https://t.co/GDrqU22YpT,Thu Oct 12 08:42:18 +0000 2017
2021544,2021545,@AppleSupport WHY DOES MY PHONE KEEP GLITCHING WHEN TYPING,"@597863 Hi there. Please send us a DM and describe what you mean by ""glitching"". We'll meet you there to help out. https://t.co/GDrqU22YpT",Mon Nov 06 01:57:29 +0000 2017
2112733,2112735,"@115858 @AppleSupport The iOS 11.1 update is WORSE for my battery. Went to bed with 40%, woke up and phone was dead. :(",@623014 We want to help with your battery. Look here for a few tips: https://t.co/bivpdfBNJ6  DM us if you're still having trouble.,Wed Nov 08 14:26:04 +0000 2017
1449220,1449221,@AppleSupport I did the update last night and now emojis are displaying as question marks in boxes? Is this a known issue?,@456286 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Thu Nov 02 15:12:47 +0000 2017
2777605,2777606,How can you only be using 10gb of a 32gb iPhone and only have 1.5gb left??@AppleSupport https://t.co/ALUEeICV2O,@776014 Let's take a look at this together. Which type of iPhone do you have and which version of the iOS is currently installed? Let us know via DM. https://t.co/GDrqU22YpT,Tue Nov 21 15:04:14 +0000 2017
2015802,2015803,Ok @115858 @AppleSupport this: I️ thing has gotta stop. Please fix this.,@596091 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 16:46:25 +0000 2017
1641936,1641937,When is @115858 going to fix this I️ issue 😒 #annoyed,@501920 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 22:00:24 +0000 2017
1954399,1954400,@AppleSupport 11.0.3. I’ve force quit the app a few times and reloaded it but it does the same thing. Shall I turn my phone off / on again?,"@580160 Yes, let's have you restart your phone after closing the app. If it continues, meet us in DM and we'll pick up from there: https://t.co/GDrqU22YpT",Sun Oct 29 18:32:48 +0000 2017
1528727,1528728,@115858 fix this! https://t.co/RLMyj6hUcP,@474614 We're here for you. Reach out to us in DM using the link below and we'll go from there. https://t.co/GDrqU22YpT,Fri Nov 03 15:07:02 +0000 2017
2690815,2690813,"@AppleSupport iPhone 6, 11.1.2, last night around 12am and I did uninstall it and re install it and it still doesn’t work","@756458 To clarify the issue, are you meaning the Music app isn't opening? If so, what happens when you try to open it? Have you tried to restart your iPhone?",Sun Nov 19 16:30:00 +0000 2017
538648,538647,@AppleSupport It does at first and then immediately does not,@244881 DM us your current iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,Sat Dec 02 19:37:58 +0000 2017
2706884,2706885,Why am I getting osstatus 2 for time machine HS to shared usb drive on high Sierra? @AppleSupport,"@760195 Thanks for reaching out, so we can look into this with you, can you please contact us in DM? https://t.co/GDrqU22YpT",Sun Nov 19 23:12:50 +0000 2017
2408505,2408504,"@AppleSupport Well I can use the letter I, so I believe so. Thanks 🌝😂🧙🏼‍♂️",@692567 You are very welcome.  Please let us know if there's anything else we can assist with.  Have a great day!,Tue Nov 14 16:38:57 +0000 2017
